time,open,high,low,close,volume,turnover
2025-12-30 09:30:00,274.0,274.07000732421875,272.7900085449219,272.8185119628906,1047835,286821574.67062384
2025-12-30 09:35:00,272.81500244140625,273.44000244140625,272.4700012207031,273.1600036621094,331428,90453343.21749878
2025-12-30 09:40:00,273.1700134277344,273.79998779296875,273.04998779296875,273.32000732421875,273344,74727692.19158936
2025-12-30 09:45:00,273.3099975585937,273.70001220703125,273.0,273.6000061035156,215321,58877877.215270996
2025-12-30 09:50:00,273.6000061035156,273.635009765625,273.4049987792969,273.6300048828125,145665,39842997.500579834
2025-12-30 09:55:00,273.6217041015625,273.8500061035156,273.54998779296875,273.6400146484375,185801,50852986.159088135
2025-12-30 10:00:00,273.6199951171875,273.70001220703125,273.2099914550781,273.2799987792969,177962,48645488.54925537
2025-12-30 10:05:00,273.2799987792969,273.3266906738281,272.8999938964844,272.92999267578125,204206,55750357.21359253
2025-12-30 10:10:00,272.9200134277344,273.0899963378906,272.5199890136719,272.6099853515625,206902,56431443.06628418
2025-12-30 10:15:00,272.6099853515625,273.0,272.5899963378906,272.8699951171875,181281,49469929.25204468
2025-12-30 10:20:00,272.8599853515625,272.8900146484375,272.54998779296875,272.6600036621094,187568,51148631.16696167
2025-12-30 10:25:00,272.6600036621094,272.69000244140625,272.3948059082031,272.5899963378906,178520,48646423.44351196
2025-12-30 10:30:00,272.5799865722656,272.7799987792969,272.5299987792969,272.7149963378906,140482,38303050.85446167
2025-12-30 10:35:00,272.7149963378906,272.82989501953125,272.6300048828125,272.7099914550781,131667,35909927.28591919
2025-12-30 10:40:00,272.7099914550781,272.739990234375,272.4200134277344,272.5,182841,49832001.331970215
2025-12-30 10:45:00,272.5151062011719,272.7300109863281,272.45001220703125,272.7099914550781,176589,48134238.21557617
2025-12-30 10:50:00,272.7099914550781,272.9700012207031,272.6499938964844,272.7900085449219,158229,43173600.18243408
2025-12-30 10:55:00,272.7981872558594,273.04998779296875,272.72821044921875,272.8599853515625,151965,41470047.62478638
2025-12-30 11:00:00,272.8599853515625,273.2149963378906,272.82000732421875,273.1600036621094,181132,49468332.879333496
2025-12-30 11:05:00,273.1600036621094,273.31988525390625,273.1304931640625,273.1400146484375,124569,34032390.08618164
2025-12-30 11:10:00,273.1200866699219,273.2200012207031,273.0799865722656,273.0950012207031,107357,29324061.92553711
2025-12-30 11:15:00,273.0801086425781,273.1199951171875,272.9599914550781,273.04998779296875,102308,27934912.974243164
2025-12-30 11:20:00,273.0509033203125,273.32000732421875,273.04998779296875,273.1600036621094,126382,34525924.470336914
2025-12-30 11:25:00,273.1600036621094,273.1600036621094,272.7799987792969,272.8598022460937,127700,34852455.171875
2025-12-30 11:30:00,272.8299865722656,272.9200134277344,272.75,272.7799987792969,98964,27001625.04296875
2025-12-30 11:35:00,272.7699890136719,272.83990478515625,272.5,272.6199951171875,169500,46208553.58288574
2025-12-30 11:40:00,272.6099853515625,272.7099914550781,272.5,272.69000244140625,146661,39980187.28594971
2025-12-30 11:45:00,272.70001220703125,272.7200012207031,272.4599914550781,272.4700012207031,137159,37385758.946899414
2025-12-30 11:50:00,272.4800109863281,272.5599975585937,272.3099975585937,272.42999267578125,179695,48952156.70046997
2025-12-30 11:55:00,272.44000244140625,272.4599914550781,272.3500061035156,272.3800048828125,110911,30212928.469421387
2025-12-30 12:00:00,272.3699951171875,272.4353942871094,272.2799987792969,272.3399963378906,119240,32472980.273620605
2025-12-30 12:05:00,272.3450012207031,272.489990234375,272.2799987792969,272.44268798828125,104355,28423699.36593628
2025-12-30 12:10:00,272.44500732421875,272.4800109863281,272.2900085449219,272.42999267578125,118870,32380237.45059204
2025-12-30 12:15:00,272.4208068847656,272.55010986328125,272.3572082519531,272.5047912597656,168426,45890440.79989624
2025-12-30 12:20:00,272.510009765625,272.6264953613281,272.45001220703125,272.5299987792969,134465,36649488.33312988
2025-12-30 12:25:00,272.5201110839844,272.6300048828125,272.4800109863281,272.5899963378906,94442,25741098.348693848
2025-12-30 12:30:00,272.5899963378906,272.8599853515625,272.5599975585937,272.7699890136719,127127,34665742.27557373
2025-12-30 12:35:00,272.7749938964844,272.8312072753906,272.739990234375,272.8099975585937,80689,22010096.48074341
2025-12-30 12:40:00,272.82000732421875,272.8489990234375,272.6700134277344,272.760009765625,87194,23783610.297058105
2025-12-30 12:45:00,272.7650146484375,272.9197998046875,272.69000244140625,272.8999938964844,68282,18627636.463897705
2025-12-30 12:50:00,272.8900146484375,272.9750061035156,272.8699951171875,272.94000244140625,82215,22439759.687652588
2025-12-30 12:55:00,272.92999267578125,272.92999267578125,272.82000732421875,272.8900146484375,75233,20529831.08843994
2025-12-30 13:00:00,272.8948974609375,272.9200134277344,272.7300109863281,272.9200134277344,91493,24961517.046020508
2025-12-30 13:05:00,272.9100036621094,273.07000732421875,272.9100036621094,273.04010009765625,140267,38291701.704071045
2025-12-30 13:10:00,273.0599975585937,273.13720703125,273.0481872558594,273.07000732421875,103039,28139282.960144043
2025-12-30 13:15:00,273.0599975585937,273.19000244140625,273.0599975585937,273.17999267578125,78212,21362721.27001953
2025-12-30 13:20:00,273.17999267578125,273.17999267578125,273.0599975585937,273.0899963378906,77037,21038745.78543091
2025-12-30 13:25:00,273.0799865722656,273.1600036621094,273.0600891113281,273.1000061035156,126584,34571530.55636597
2025-12-30 13:30:00,273.1000061035156,273.19000244140625,273.1000061035156,273.180908203125,182669,49894434.463134766
2025-12-30 13:35:00,273.17999267578125,273.2099914550781,273.04010009765625,273.0599975585937,98411,26878348.14050293
2025-12-30 13:40:00,273.07000732421875,273.2699890136719,273.0101013183594,273.2349853515625,125380,34248856.47399902
2025-12-30 13:45:00,273.239990234375,273.3799133300781,273.17999267578125,273.3099975585937,105195,28752637.63821411
2025-12-30 13:50:00,273.29998779296875,273.3599853515625,273.25,273.34991455078125,100930,27586927.155395508
2025-12-30 13:55:00,273.34991455078125,273.3699951171875,273.2099914550781,273.2300109863281,103404,28255627.186828613
2025-12-30 14:00:00,273.2200012207031,273.32000732421875,273.17999267578125,273.2099914550781,106552,29116012.78085327
2025-12-30 14:05:00,273.20001220703125,273.4750061035156,273.19000244140625,273.4278869628906,113167,30938133.531951904
2025-12-30 14:10:00,273.42999267578125,273.4349975585937,273.2200012207031,273.3900146484375,112070,30629915.25604248
2025-12-30 14:15:00,273.3800048828125,273.5199890136719,273.3699951171875,273.489990234375,156689,42846996.40737915
2025-12-30 14:20:00,273.5,273.52178955078125,273.3500061035156,273.3800048828125,96671,26433801.374176025
2025-12-30 14:25:00,273.3700866699219,273.4877014160156,273.3100891113281,273.3900146484375,95165,26019397.91204834
2025-12-30 14:30:00,273.3800048828125,273.45001220703125,273.32000732421875,273.3550109863281,107824,29475624.001831055
2025-12-30 14:35:00,273.3598937988281,273.3699951171875,273.20001220703125,273.2401123046875,102437,27991103.692596436
2025-12-30 14:40:00,273.239990234375,273.29998779296875,273.20001220703125,273.2200012207031,85864,23462511.369018555
2025-12-30 14:45:00,273.2200012207031,273.2449951171875,273.1549987792969,273.19000244140625,112509,30736747.29159546
2025-12-30 14:50:00,273.20001220703125,273.2049865722656,273.0899963378906,273.17999267578125,100428,27432031.22644043
2025-12-30 14:55:00,273.20001220703125,273.29998779296875,273.1700134277344,273.2900085449219,127617,34867964.17208862
2025-12-30 15:00:00,273.2900085449219,273.3500061035156,273.2401123046875,273.2799987792969,109664,29970996.864379883
2025-12-30 15:05:00,273.2749938964844,273.3900146484375,273.2300109863281,273.3692932128906,133234,36415858.04998779
2025-12-30 15:10:00,273.3699951171875,273.3800048828125,273.2387084960937,273.2699890136719,155327,42449730.4357605
2025-12-30 15:15:00,273.2699890136719,273.4112854003906,273.2550048828125,273.3599853515625,108362,29622289.913391113
2025-12-30 15:20:00,273.3699951171875,273.4744873046875,273.32501220703125,273.3450012207031,119123,32568046.852020264
2025-12-30 15:25:00,273.3399963378906,273.3799133300781,273.1600036621094,273.1650085449219,133916,36588267.94848633
2025-12-30 15:30:00,273.1600036621094,273.2550048828125,273.0599975585937,273.1600036621094,212687,58095688.89022827
2025-12-30 15:35:00,273.1650085449219,273.2099914550781,273.1199951171875,273.17498779296875,166177,45393720.852752686
2025-12-30 15:40:00,273.17999267578125,273.2200012207031,273.0899963378906,273.1499938964844,215074,58748716.66149902
2025-12-30 15:45:00,273.1499938964844,273.1700134277344,273.03009033203125,273.0799865722656,178273,48685867.169433594
2025-12-30 15:50:00,273.0899963378906,273.1911926269531,272.739990234375,273.0199890136719,376177,102731985.60809326
2025-12-30 15:55:00,273.010009765625,273.19000244140625,272.8800048828125,272.989990234375,973585,265878097.6866455
2025-12-31 09:30:00,273.04998779296875,273.67999267578125,272.5,272.6700134277344,821192,224404154.29171753
2025-12-31 09:35:00,272.69000244140625,272.9700012207031,272.5450134277344,272.8500061035156,546611,149157476.05618286
2025-12-31 09:40:00,272.8716125488281,272.8716125488281,272.2900085449219,272.385009765625,202058,55056484.67947388
2025-12-31 09:45:00,272.3699951171875,272.6700134277344,272.2318115234375,272.6700134277344,152090,41439149.16958618
2025-12-31 09:50:00,272.69000244140625,273.09100341796875,272.6300048828125,273.04998779296875,184634,50380477.077423096
2025-12-31 09:55:00,273.07501220703125,273.1199951171875,272.8599853515625,273.0599975585937,133867,36546845.394104004
2025-12-31 10:00:00,273.0799865722656,273.1099853515625,272.8724975585937,273.0400085449219,195737,53424535.728302
2025-12-31 10:05:00,273.04998779296875,273.0599975585937,272.86981201171875,272.8999938964844,114231,31178962.39001465
2025-12-31 10:10:00,272.9200134277344,273.08990478515625,272.8500061035156,273.0707092285156,113664,31028519.284942627
2025-12-31 10:15:00,273.1000061035156,273.1099853515625,272.5400085449219,272.54998779296875,129916,35427651.87738037
2025-12-31 10:20:00,272.5599975585937,272.6099853515625,272.3999938964844,272.42999267578125,164507,44828552.032836914
2025-12-31 10:25:00,272.42999267578125,272.5299987792969,272.385009765625,272.489990234375,183781,50073510.729400635
2025-12-31 10:30:00,272.4949951171875,272.5849914550781,272.340087890625,272.4100036621094,166851,45459205.80447388
2025-12-31 10:35:00,272.3900146484375,272.46990966796875,272.24969482421875,272.3299865722656,137033,37322010.61404419
2025-12-31 10:40:00,272.3299865722656,272.4291076660156,272.2799987792969,272.4179992675781,119995,32681768.372772217
2025-12-31 10:45:00,272.4023132324219,272.4023132324219,272.1099853515625,272.19000244140625,142337,38743593.431396484
2025-12-31 10:50:00,272.19000244140625,272.20001220703125,272.0199890136719,272.1499938964844,150207,40877523.32647705
2025-12-31 10:55:00,272.1600036621094,272.1600036621094,271.760009765625,271.8900146484375,255526,69475893.08288574
2025-12-31 11:00:00,271.9200134277344,272.2699890136719,271.9049072265625,272.1000061035156,200070,54444680.28100586
2025-12-31 11:05:00,272.10400390625,272.260009765625,272.04998779296875,272.1600036621094,151381,41199926.009521484
2025-12-31 11:10:00,272.1600036621094,272.2300109863281,272.07000732421875,272.1440124511719,104503,28441243.758117676
2025-12-31 11:15:00,272.1600036621094,272.3399963378906,272.1000061035156,272.3399963378906,149732,40758143.46575928
2025-12-31 11:20:00,272.3500061035156,272.46990966796875,272.3099975585937,272.4150085449219,176275,48017030.70248413
2025-12-31 11:25:00,272.42999267578125,272.5,272.3399963378906,272.489990234375,132803,36173912.353881836
2025-12-31 11:30:00,272.489990234375,272.54998779296875,272.2699890136719,272.4599914550781,143124,38988071.91772461
2025-12-31 11:35:00,272.45001220703125,272.6199951171875,272.4049987792969,272.614990234375,147694,40251571.04949951
2025-12-31 11:40:00,272.6099853515625,272.6300048828125,272.3700866699219,272.409912109375,133699,36427385.640441895
2025-12-31 11:45:00,272.3949890136719,272.5,272.2900085449219,272.4599914550781,96573,26306925.925048828
2025-12-31 11:50:00,272.45001220703125,272.6899108886719,272.45001220703125,272.5799865722656,129217,35227590.63717651
2025-12-31 11:55:00,272.5799865722656,272.7699890136719,272.5799865722656,272.76141357421875,86407,23563325.07107544
2025-12-31 12:00:00,272.760009765625,272.7900085449219,272.5799865722656,272.5799865722656,111928,30518334.085266113
2025-12-31 12:05:00,272.5799865722656,272.6199951171875,272.32769775390625,272.3389892578125,1738155,473578640.5605469
2025-12-31 12:10:00,272.3399963378906,272.5400085449219,272.30499267578125,272.5199890136719,98447,26819947.768951416
2025-12-31 12:15:00,272.5249938964844,272.7900085449219,272.510009765625,272.7699890136719,94910,25881725.08706665
2025-12-31 12:20:00,272.7699890136719,272.79998779296875,272.67999267578125,272.7099914550781,86835,23680311.345458984
2025-12-31 12:25:00,272.7099914550781,272.79901123046875,272.6499938964844,272.6700134277344,87855,23960580.76800537
2025-12-31 12:30:00,272.6600036621094,272.7900085449219,272.6400146484375,272.7701110839844,98350,26821862.679870605
2025-12-31 12:35:00,272.7699890136719,272.7900085449219,272.5849914550781,272.6099853515625,102667,27995208.054748535
2025-12-31 12:40:00,272.6050109863281,272.8099975585937,272.57000732421875,272.79010009765625,104909,28607056.861816406
2025-12-31 12:45:00,272.7850036621094,272.8800048828125,272.7550048828125,272.8099975585937,113614,30998167.976501465
2025-12-31 12:50:00,272.8099975585937,272.8500061035156,272.7300109863281,272.7850036621094,105938,28898058.9223938
2025-12-31 12:55:00,272.7799987792969,272.79998779296875,272.6600036621094,272.7699890136719,100545,27421048.578704834
2025-12-31 13:00:00,272.7659912109375,272.8598937988281,272.7149963378906,272.8299865722656,87423,23847152.82369995
2025-12-31 13:05:00,272.8598937988281,272.9599914550781,272.7099914550781,272.9549865722656,132433,36131183.718688965
2025-12-31 13:10:00,272.95001220703125,273.0899963378906,272.8599853515625,273.0899963378906,186241,50839687.88973999
2025-12-31 13:15:00,273.0899963378906,273.1000061035156,272.6300964355469,272.6650085449219,172660,47113276.721343994
2025-12-31 13:20:00,272.6650085449219,272.69000244140625,272.5899963378906,272.67999267578125,101543,27684757.784240723
2025-12-31 13:25:00,272.69000244140625,272.760009765625,272.54998779296875,272.625,139348,37996211.01626587
2025-12-31 13:30:00,272.625,272.7749938964844,272.6000061035156,272.7749938964844,112711,30733982.41091919
2025-12-31 13:35:00,272.7900085449219,272.86700439453125,272.5799865722656,272.6600036621094,116485,31763276.158416748
2025-12-31 13:40:00,272.6600036621094,272.95001220703125,272.6600036621094,272.94000244140625,97986,26735551.75756836
2025-12-31 13:45:00,272.95001220703125,273.139892578125,272.92999267578125,273.0799865722656,144721,39516344.51651001
2025-12-31 13:50:00,273.1000061035156,273.3299865722656,273.1000061035156,273.3099975585937,116853,31925715.366333008
2025-12-31 13:55:00,273.2900085449219,273.3299865722656,273.2200927734375,273.2950134277344,117564,32127317.47341919
2025-12-31 14:00:00,273.2799987792969,273.42999267578125,273.27899169921875,273.3099975585937,120467,32928351.871398926
2025-12-31 14:05:00,273.29998779296875,273.3299865722656,273.1400146484375,273.260009765625,194019,53010415.73849487
2025-12-31 14:10:00,273.2699890136719,273.2900085449219,273.114990234375,273.2300109863281,129355,35342309.641326904
2025-12-31 14:15:00,273.239990234375,273.239990234375,273.0400085449219,273.0799865722656,98602,26930812.142089844
2025-12-31 14:20:00,273.0799865722656,273.20819091796875,272.9599914550781,273.1549987792969,117477,32080350.227111816
2025-12-31 14:25:00,273.1499938964844,273.1600036621094,272.9599914550781,272.9609069824219,90050,24587138.80215454
2025-12-31 14:30:00,272.97021484375,273.0068054199219,272.6199951171875,272.6199951171875,106013,28923786.595306396
2025-12-31 14:35:00,272.6400146484375,272.9700012207031,272.6033935546875,272.8450012207031,126358,34477152.24700928
2025-12-31 14:40:00,272.8500061035156,272.95001220703125,272.79998779296875,272.94000244140625,94667,25834274.352386475
2025-12-31 14:45:00,272.9200134277344,272.94000244140625,272.8299865722656,272.8500061035156,64273,17538098.501464844
2025-12-31 14:50:00,272.864990234375,272.9198913574219,272.6199951171875,272.70001220703125,96150,26228716.952270508
2025-12-31 14:55:00,272.6893005371094,272.7699890136719,272.6700134277344,272.7099914550781,131760,35932642.562072754
2025-12-31 15:00:00,272.7099914550781,272.7300109863281,272.3406066894531,272.4200134277344,2877088,783832029.5126648
2025-12-31 15:05:00,272.44000244140625,272.5799865722656,272.2699890136719,272.3299865722656,112467,30640626.738250732
2025-12-31 15:10:00,272.3099975585937,272.36138916015625,272.17999267578125,272.3299865722656,140180,38168611.1534729
2025-12-31 15:15:00,272.32000732421875,272.489990234375,272.3099975585937,272.44000244140625,127891,34839057.15673828
2025-12-31 15:20:00,272.42999267578125,272.42999267578125,271.9599914550781,272.1499938964844,159617,43427782.420806885
2025-12-31 15:25:00,272.1499938964844,272.1700134277344,272.010009765625,272.0799865722656,118262,32178231.204559326
2025-12-31 15:30:00,272.0899963378906,272.5599975585937,272.0199890136719,272.5299987792969,149991,40858582.37225342
2025-12-31 15:35:00,272.53009033203125,272.739990234375,272.489990234375,272.489990234375,152683,41620042.63516235
2025-12-31 15:40:00,272.4800109863281,272.7149963378906,272.3999938964844,272.7099914550781,197674,53883091.77697754
2025-12-31 15:45:00,272.7099914550781,272.75,272.42999267578125,272.489990234375,171220,46673406.460510254
2025-12-31 15:50:00,272.44000244140625,272.67498779296875,272.2799987792969,272.3800048828125,3586142,977198308.0610962
2025-12-31 15:55:00,272.375,272.489990234375,271.75,271.8399963378906,1448658,394030108.4897156
